,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
369,460011,Male,Yes,43,Yes,Entertainment,1.0,Average,5.0,Cat_5
370,467207,Female,No,27,Yes,Artist,8.0,Low,1.0,Cat_6
371,465177,Female,No,60,Yes,Entertainment,1.0,Low,2.0,Cat_6
372,467531,Male,Yes,75,Yes,Lawyer,2.0,Low,1.0,Cat_6
373,465409,Female,No,31,No,Doctor,,Low,4.0,Cat_6
374,462842,Male,No,23,No,Doctor,6.0,Low,4.0,Cat_2
375,462124,Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6
376,466265,Male,No,30,No,Doctor,1.0,Low,1.0,Cat_3
377,459789,Male,Yes,56,No,Artist,1.0,Average,2.0,Cat_6
378,464223,Female,Yes,52,Yes,Artist,2.0,Low,2.0,Cat_6
379,460280,Male,Yes,39,Yes,Entertainment,0.0,Low,1.0,Cat_6
380,460331,Female,No,35,No,Artist,5.0,Low,1.0,Cat_6
381,461494,Male,Yes,33,No,Engineer,0.0,Average,2.0,Cat_6
382,460035,Female,No,25,Yes,Artist,0.0,Low,6.0,Cat_6
383,463812,Female,Yes,27,Yes,Artist,0.0,Average,2.0,Cat_4
384,465569,Male,Yes,35,Yes,Artist,1.0,High,3.0,Cat_6
385,466333,Female,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6
386,467668,Female,Yes,49,Yes,Artist,,Average,3.0,Cat_7
387,462723,Female,Yes,46,No,Artist,8.0,Average,2.0,Cat_6
388,460909,Female,No,31,No,Healthcare,,Low,2.0,Cat_6
389,467777,Male,No,49,Yes,Doctor,,Low,1.0,Cat_6
390,462404,Female,No,26,Yes,Artist,9.0,Low,1.0,Cat_6
391,461799,Male,Yes,43,Yes,Doctor,13.0,High,2.0,Cat_6
392,459933,Female,Yes,30,Yes,Artist,8.0,Low,4.0,Cat_6
393,463717,Female,Yes,70,Yes,Artist,1.0,Average,4.0,Cat_6
394,463652,Female,No,28,Yes,Artist,,Low,1.0,Cat_6
395,462149,Female,Yes,89,No,Lawyer,3.0,High,1.0,Cat_6
396,462769,Female,Yes,42,No,Homemaker,6.0,High,4.0,Cat_6
397,465532,Female,Yes,37,Yes,Entertainment,6.0,Average,3.0,Cat_4
398,462829,Male,Yes,29,No,Executive,1.0,Average,3.0,Cat_6
399,459210,Female,Yes,68,Yes,Artist,1.0,High,2.0,Cat_6
400,464659,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_4
401,461411,Male,No,29,No,Healthcare,1.0,Low,,Cat_6
402,467759,Female,Yes,48,Yes,Doctor,0.0,Low,2.0,Cat_6
403,461475,Female,Yes,51,Yes,Doctor,1.0,Average,3.0,Cat_1
404,462714,Female,Yes,40,Yes,Engineer,1.0,High,5.0,Cat_2
405,466890,Male,Yes,47,Yes,Artist,0.0,Average,6.0,Cat_7
406,462888,Male,Yes,39,Yes,Executive,,High,3.0,Cat_6
407,467479,Male,Yes,35,Yes,Executive,1.0,Average,4.0,Cat_6
408,466799,Female,No,19,No,Healthcare,2.0,Low,3.0,Cat_6
409,466557,Female,No,21,No,Healthcare,7.0,Low,,Cat_6
410,460873,Male,Yes,46,Yes,Entertainment,0.0,Average,3.0,Cat_4
411,466776,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6
412,459462,Male,Yes,66,Yes,Artist,0.0,High,2.0,Cat_6
413,465727,Male,No,42,No,Marketing,1.0,Low,5.0,Cat_4
414,462348,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6
415,460941,Male,Yes,72,No,Engineer,1.0,Low,1.0,Cat_6
416,461629,Male,Yes,53,Yes,Artist,0.0,Low,3.0,Cat_6
417,459907,Female,Yes,39,Yes,Artist,8.0,Average,2.0,Cat_6
418,467146,Female,No,27,No,Homemaker,9.0,Low,1.0,Cat_6
419,460916,Male,Yes,63,No,Entertainment,1.0,Average,,Cat_6
420,459196,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_4
421,465444,Female,No,30,Yes,Entertainment,0.0,Low,4.0,Cat_6
422,464186,Female,Yes,39,Yes,Artist,5.0,Average,2.0,Cat_6
423,466412,Male,Yes,26,Yes,Artist,1.0,Average,3.0,Cat_6
424,459480,Female,Yes,50,Yes,Entertainment,7.0,Low,3.0,Cat_6
425,467880,Female,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6
426,460216,Female,No,62,No,Entertainment,2.0,Low,1.0,Cat_6
427,467941,Female,No,27,Yes,Doctor,1.0,Low,3.0,Cat_6
428,466090,Male,Yes,57,Yes,Entertainment,1.0,Low,,Cat_6
429,462572,Female,Yes,30,No,Engineer,1.0,Average,7.0,Cat_4
430,467443,Male,No,32,No,Healthcare,7.0,Low,4.0,Cat_3
431,462548,Male,No,18,,Executive,,Low,5.0,Cat_4
432,459701,Male,No,47,No,Artist,3.0,Low,3.0,Cat_5
433,461139,Female,No,32,Yes,Artist,4.0,Low,4.0,Cat_2
434,461115,Female,Yes,32,No,Engineer,5.0,Low,3.0,Cat_1
435,459027,Male,Yes,67,Yes,Doctor,1.0,Average,4.0,Cat_6
436,467340,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6
437,461410,Male,Yes,79,No,,0.0,Average,2.0,
438,460857,Male,No,31,No,Entertainment,1.0,Low,1.0,Cat_4
439,464300,Male,Yes,42,Yes,Artist,0.0,Low,3.0,Cat_4
440,460532,Female,No,18,No,,0.0,Low,6.0,Cat_6
441,463287,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_2
442,461392,Male,Yes,71,Yes,Artist,0.0,Average,5.0,Cat_6
443,461546,Female,Yes,72,No,Lawyer,1.0,Low,3.0,Cat_6
444,467780,Male,Yes,47,Yes,Artist,,Low,3.0,Cat_6
445,462130,Male,Yes,45,Yes,Artist,9.0,Average,2.0,Cat_6
446,464684,Female,No,40,No,Engineer,9.0,Low,5.0,Cat_4
447,462276,Female,No,36,Yes,Engineer,4.0,Low,1.0,Cat_6
448,462142,Female,No,42,Yes,Artist,,Low,1.0,Cat_6
449,462417,Male,No,30,No,Healthcare,4.0,Low,4.0,Cat_6
450,466463,Female,No,29,Yes,Healthcare,2.0,Low,4.0,Cat_4
451,464736,Male,No,28,Yes,Engineer,0.0,Low,5.0,Cat_4
452,467520,Male,,22,No,Healthcare,,Low,2.0,Cat_6
453,459835,Male,Yes,85,No,Lawyer,,Low,1.0,Cat_6
454,463855,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6
455,460344,Female,Yes,52,Yes,Artist,14.0,Average,2.0,Cat_6
456,466211,Male,Yes,47,Yes,Artist,0.0,Low,,Cat_6
457,460139,Male,No,26,No,Artist,6.0,Low,6.0,Cat_5
458,464126,Female,No,55,Yes,Marketing,3.0,Low,1.0,Cat_6
459,461286,Female,No,20,No,Doctor,4.0,Low,4.0,Cat_6
460,461621,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6
461,460163,Male,No,28,No,Healthcare,0.0,Low,2.0,Cat_4
462,461958,Male,No,38,No,Artist,2.0,Low,2.0,Cat_3
463,464875,Male,Yes,42,No,Entertainment,1.0,Low,2.0,Cat_4
464,464791,Male,Yes,42,No,Marketing,0.0,High,6.0,Cat_4
465,464579,Female,No,29,No,Engineer,1.0,Low,4.0,Cat_6
466,463531,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_6
467,462651,Male,Yes,38,No,Executive,,High,5.0,Cat_4
468,465486,Female,Yes,59,No,Artist,1.0,High,2.0,Cat_6
469,460882,Male,No,22,No,Healthcare,0.0,Low,2.0,Cat_3
470,467162,Female,No,26,No,Homemaker,9.0,Low,,Cat_4
471,461298,Female,Yes,78,Yes,Artist,1.0,High,2.0,Cat_6
472,461595,Female,No,32,Yes,Healthcare,0.0,Low,3.0,Cat_4
473,459260,Male,Yes,37,Yes,Artist,0.0,Average,4.0,Cat_7
474,462772,Male,Yes,37,Yes,Healthcare,1.0,High,4.0,Cat_6
475,462941,Male,No,67,No,Lawyer,,Low,2.0,Cat_6
476,459143,Male,Yes,47,No,Artist,0.0,High,4.0,Cat_6
477,464532,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6
478,460056,Male,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_1
479,466761,Female,Yes,48,Yes,Entertainment,2.0,Low,1.0,Cat_1
480,465469,Female,No,43,Yes,Artist,6.0,Low,1.0,Cat_6
481,461886,Male,Yes,33,Yes,Healthcare,9.0,Low,2.0,Cat_6
482,465680,Male,Yes,31,No,Healthcare,0.0,Average,5.0,Cat_4
483,459316,Male,Yes,32,Yes,Healthcare,1.0,Low,2.0,Cat_6
484,465609,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_2
485,467009,Female,No,29,No,Homemaker,2.0,Low,4.0,Cat_3
486,461766,Female,Yes,35,Yes,Artist,1.0,Low,2.0,Cat_4
487,464938,Male,Yes,46,No,Artist,0.0,Low,3.0,Cat_4
488,462034,Female,Yes,38,Yes,Artist,9.0,High,2.0,Cat_2
489,464049,Female,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6
490,467925,Female,No,28,Yes,Artist,3.0,Low,7.0,Cat_2
491,463711,Female,Yes,68,Yes,Lawyer,3.0,Low,1.0,Cat_6
492,463846,Female,Yes,45,Yes,Artist,4.0,Low,1.0,Cat_6
493,462064,Male,Yes,58,Yes,Artist,0.0,Average,3.0,Cat_7
494,463249,Male,No,28,No,Entertainment,1.0,Low,2.0,Cat_7
495,464217,Female,No,32,No,Healthcare,12.0,Low,3.0,Cat_6
496,463378,Male,No,30,Yes,Doctor,1.0,Low,1.0,Cat_3
497,463035,Female,Yes,42,No,Homemaker,3.0,Average,4.0,Cat_6
498,459656,Male,No,22,No,,,Low,6.0,Cat_1
499,463114,Male,No,41,Yes,Artist,,Low,3.0,Cat_6
500,465309,Female,No,18,No,Healthcare,6.0,Low,4.0,Cat_7
501,462688,Female,Yes,29,Yes,Healthcare,8.0,Low,3.0,Cat_3
502,459255,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_6
503,467385,Male,No,47,No,Artist,1.0,Low,,Cat_4
504,467492,Female,Yes,57,Yes,Doctor,1.0,Low,2.0,Cat_7
505,460789,Male,Yes,36,Yes,Executive,1.0,Low,3.0,Cat_6
506,467307,Male,Yes,57,Yes,Executive,1.0,High,3.0,Cat_6
507,464026,Male,No,18,No,Healthcare,1.0,Low,2.0,Cat_6
508,464645,Male,,52,Yes,Artist,1.0,Average,5.0,Cat_4
509,462493,Male,Yes,52,Yes,Artist,1.0,Average,6.0,Cat_6
510,460685,Male,No,51,,Artist,6.0,Low,4.0,Cat_4
511,460452,Female,Yes,37,Yes,Entertainment,0.0,Average,2.0,Cat_1
512,459322,Male,No,36,Yes,Marketing,0.0,Low,1.0,Cat_6
513,464066,Female,No,29,Yes,Healthcare,9.0,Low,3.0,Cat_4
514,461114,Male,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_3
515,465165,Male,No,61,Yes,Artist,0.0,Low,1.0,Cat_6
516,464526,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0,Cat_6
517,460666,Female,Yes,49,Yes,Homemaker,14.0,Low,1.0,Cat_6
518,465417,Male,Yes,40,Yes,Entertainment,,Average,2.0,Cat_4
519,464096,Female,No,31,No,Healthcare,1.0,Low,5.0,Cat_4
520,464891,Male,Yes,42,No,Entertainment,1.0,Low,3.0,Cat_4
521,460107,Male,Yes,51,Yes,Engineer,1.0,Average,5.0,Cat_6
522,467708,Female,No,42,Yes,Healthcare,8.0,Low,1.0,Cat_7
523,461873,Male,No,29,Yes,Doctor,1.0,Low,4.0,Cat_6
524,465181,Female,No,33,Yes,Healthcare,8.0,Low,1.0,Cat_4
525,467204,Male,No,27,Yes,Healthcare,,Low,3.0,Cat_6
526,467320,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_2
527,459468,Male,Yes,35,No,Artist,9.0,Average,3.0,Cat_6
528,467316,Female,No,42,Yes,Doctor,0.0,Low,1.0,Cat_6
529,466182,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6
530,463757,Male,No,39,Yes,Artist,0.0,Low,3.0,Cat_6
531,462314,Female,No,28,No,Doctor,14.0,Low,1.0,Cat_6
532,466392,Female,Yes,45,Yes,Engineer,3.0,Average,,Cat_3
533,466652,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,Cat_6
534,461664,Male,Yes,62,Yes,Artist,0.0,Average,4.0,Cat_6
535,464105,Male,Yes,65,Yes,Entertainment,1.0,Average,2.0,Cat_6
536,466790,Male,Yes,45,Yes,Doctor,1.0,Average,2.0,Cat_3
537,463844,Female,Yes,26,Yes,Engineer,9.0,Low,2.0,Cat_6
538,462913,Female,No,25,Yes,Artist,4.0,Low,5.0,Cat_6
539,465541,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_7
540,459149,Male,Yes,43,No,Executive,0.0,High,4.0,Cat_6
541,464508,Male,Yes,49,Yes,Executive,1.0,High,3.0,Cat_6
542,458999,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6
543,459947,Female,No,37,Yes,Artist,3.0,Low,1.0,Cat_6
544,465500,Male,Yes,65,Yes,Entertainment,1.0,High,2.0,Cat_6
545,466009,Female,No,32,No,,10.0,Low,5.0,Cat_6
546,466338,Female,No,39,No,Engineer,0.0,Low,3.0,Cat_4
547,465122,Female,Yes,40,Yes,Artist,2.0,Average,2.0,Cat_6
548,465230,Male,Yes,72,Yes,Entertainment,1.0,Average,3.0,Cat_6
549,466369,Female,No,38,No,Homemaker,5.0,Low,1.0,Cat_2
550,463939,Male,No,26,No,Marketing,0.0,Low,5.0,Cat_6
551,460825,Male,No,30,Yes,Doctor,1.0,Low,3.0,Cat_4
552,461125,Male,Yes,51,Yes,Homemaker,1.0,Low,,Cat_4
553,463471,Male,No,57,Yes,Marketing,1.0,Low,4.0,Cat_7
554,467415,Female,No,31,Yes,Healthcare,1.0,Low,1.0,Cat_6
555,465879,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_6
556,463961,Female,No,30,No,Engineer,0.0,Low,4.0,Cat_4
557,462634,Female,Yes,43,No,Artist,0.0,Average,3.0,Cat_4
558,463622,Male,No,27,Yes,Healthcare,8.0,Low,1.0,Cat_3
559,466624,Female,Yes,46,No,Artist,0.0,Average,4.0,Cat_3
560,467785,Male,Yes,43,No,Artist,1.0,Low,2.0,Cat_6
561,461928,Male,Yes,69,Yes,Lawyer,,Low,1.0,
562,460578,Male,Yes,28,No,Entertainment,8.0,Average,4.0,Cat_7
563,460198,Male,No,43,Yes,Entertainment,9.0,Low,1.0,Cat_6
564,467468,Female,No,27,No,Healthcare,,Low,5.0,Cat_7
565,463581,Female,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6
566,463968,Male,No,33,No,Artist,,Low,4.0,Cat_6
567,465414,Female,No,30,No,Engineer,0.0,Low,1.0,
568,464574,Male,No,58,No,Healthcare,4.0,Low,2.0,Cat_6
569,462312,Female,No,38,Yes,Engineer,8.0,Low,4.0,Cat_6
570,467971,Female,No,31,Yes,Artist,1.0,Low,4.0,Cat_6
571,464746,Male,Yes,32,No,Executive,4.0,Average,5.0,Cat_4
572,459298,Male,Yes,45,Yes,Artist,4.0,Average,4.0,Cat_6
573,466414,Male,Yes,66,Yes,Artist,1.0,Low,3.0,Cat_6
574,460773,Female,Yes,51,Yes,Artist,1.0,Average,3.0,Cat_6
575,461594,Female,Yes,59,Yes,Artist,,Average,2.0,Cat_6
576,462713,Female,No,40,Yes,Engineer,,Low,1.0,Cat_3
577,465163,Male,Yes,46,Yes,Artist,11.0,Average,5.0,Cat_6
578,462222,Male,No,20,No,Healthcare,1.0,Low,6.0,Cat_4
579,459342,Female,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6
580,463006,Female,No,41,Yes,Marketing,,Low,1.0,Cat_6
581,463029,Male,Yes,51,No,Artist,,Average,3.0,Cat_6
582,460767,Male,Yes,57,Yes,Entertainment,8.0,Average,5.0,Cat_2
583,464319,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_6
584,462828,Male,No,25,No,Marketing,3.0,Low,3.0,Cat_5
585,459873,Male,Yes,55,Yes,Artist,,Average,3.0,Cat_4
586,461608,Female,Yes,56,Yes,Executive,,High,4.0,Cat_1
587,465155,Male,Yes,77,Yes,Lawyer,1.0,Low,1.0,Cat_6
588,461704,Male,Yes,30,Yes,Healthcare,1.0,Low,2.0,Cat_6
589,464826,Male,No,23,No,Healthcare,6.0,Low,5.0,Cat_4
590,462677,Female,No,43,Yes,Artist,2.0,Low,4.0,Cat_6
591,465006,Male,No,39,Yes,Entertainment,5.0,Low,1.0,Cat_6
592,463483,Male,Yes,29,No,Executive,1.0,High,2.0,Cat_6
593,459816,Male,Yes,37,Yes,Doctor,,Low,2.0,Cat_6
594,459002,Female,Yes,45,No,Engineer,2.0,Low,2.0,Cat_6
595,465990,Male,Yes,48,No,Executive,2.0,High,2.0,Cat_2
596,466044,Male,Yes,27,No,Entertainment,0.0,Average,4.0,Cat_6
597,461163,Female,Yes,60,No,Entertainment,9.0,Low,4.0,Cat_3
598,467106,Male,Yes,45,Yes,Entertainment,4.0,Average,3.0,Cat_2
599,467373,Male,No,31,Yes,Healthcare,,Low,1.0,Cat_6
600,461256,Male,No,33,No,Doctor,1.0,Low,4.0,Cat_4
601,466522,Male,,18,No,,6.0,High,4.0,Cat_3
602,459010,Female,Yes,48,Yes,Artist,,Average,3.0,Cat_6
603,466537,Female,Yes,83,No,Lawyer,,Low,2.0,Cat_6
604,459046,Male,Yes,57,Yes,Executive,,Low,4.0,Cat_2
605,459335,Male,No,26,Yes,Healthcare,,Low,3.0,Cat_1
606,462695,Male,Yes,51,Yes,Artist,8.0,Low,5.0,Cat_6
607,466208,Male,Yes,67,No,Executive,2.0,High,1.0,Cat_6
608,462128,Male,Yes,38,Yes,Artist,9.0,Average,2.0,Cat_6
609,467329,Female,No,40,Yes,Doctor,0.0,Low,1.0,Cat_6
610,461609,Female,Yes,45,Yes,Artist,5.0,Average,2.0,Cat_6
611,464470,Male,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_6
612,462705,Female,Yes,69,No,Lawyer,0.0,Average,2.0,Cat_6
613,465255,Male,No,21,No,Healthcare,9.0,Low,5.0,Cat_6
614,462536,Female,Yes,48,No,Engineer,1.0,High,,Cat_6
615,461186,Female,No,18,No,Healthcare,,Low,3.0,Cat_3
616,466018,Male,Yes,72,Yes,Artist,0.0,Low,3.0,Cat_4
617,461385,Male,Yes,85,No,Lawyer,,Low,1.0,Cat_6
618,459115,Female,No,21,No,Marketing,1.0,Low,5.0,Cat_4
619,461263,Female,Yes,48,Yes,Artist,1.0,Low,1.0,Cat_4
620,460027,Female,No,37,Yes,Entertainment,6.0,Low,,Cat_6
621,460366,Male,No,28,No,Healthcare,1.0,Low,5.0,Cat_4
622,464106,Male,Yes,55,Yes,Entertainment,1.0,Low,2.0,Cat_6
623,465696,Female,No,56,Yes,Artist,0.0,Low,2.0,Cat_6
624,461627,Male,Yes,50,Yes,Doctor,1.0,Low,2.0,Cat_6
625,467963,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6
626,462437,Male,No,18,No,Healthcare,0.0,Low,6.0,Cat_6
627,467543,Male,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6
628,465206,Male,Yes,47,Yes,Artist,13.0,Low,1.0,Cat_6
629,463040,Male,Yes,75,No,Lawyer,1.0,High,2.0,Cat_6
630,461668,Male,Yes,50,Yes,Artist,3.0,Average,4.0,Cat_2
631,461955,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6
632,467139,Female,No,30,Yes,Artist,0.0,Low,3.0,Cat_6
633,459366,Female,Yes,41,Yes,Artist,0.0,Low,4.0,Cat_6
634,460689,Male,Yes,41,,Executive,6.0,High,2.0,Cat_3
635,462167,Female,Yes,35,No,Healthcare,2.0,Low,1.0,Cat_6
636,466752,Male,Yes,37,Yes,Healthcare,0.0,Low,1.0,Cat_6
637,462778,Male,Yes,60,Yes,Entertainment,0.0,Low,,Cat_6
638,466902,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_6
639,459534,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6
640,463399,Female,No,26,No,Marketing,3.0,Low,3.0,Cat_3
641,465538,Male,Yes,62,No,,7.0,High,2.0,Cat_6
642,464878,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_4
643,467599,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6
644,466226,Female,Yes,45,Yes,Artist,0.0,Average,5.0,Cat_6
645,463576,Female,No,31,No,Doctor,0.0,Low,4.0,Cat_6
646,464911,Male,Yes,56,Yes,Artist,0.0,Average,3.0,Cat_4
647,466457,Female,Yes,62,,Lawyer,8.0,Low,5.0,Cat_6
648,463909,Female,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6
649,466099,Female,Yes,73,Yes,Lawyer,1.0,Low,1.0,Cat_6
650,464427,Male,Yes,62,Yes,Doctor,1.0,Average,4.0,Cat_3
651,463951,Male,Yes,46,No,Entertainment,0.0,Average,3.0,Cat_6
652,465638,Female,Yes,51,Yes,Artist,,Low,,Cat_3
653,465289,Male,Yes,25,Yes,Executive,1.0,High,2.0,Cat_6
654,466718,Male,Yes,66,,Executive,0.0,High,2.0,Cat_6
655,464219,Male,No,27,Yes,Marketing,1.0,Low,2.0,Cat_3
656,467098,Male,Yes,87,No,Executive,1.0,Low,2.0,Cat_6
657,467451,Female,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_1
658,465137,Male,Yes,57,Yes,Artist,1.0,Average,4.0,Cat_6
659,462289,Male,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_3
660,467459,Male,Yes,40,Yes,Executive,,High,5.0,Cat_6
661,460308,Female,No,32,Yes,Doctor,7.0,Low,,Cat_2
662,467647,Male,No,28,Yes,Healthcare,2.0,Low,3.0,Cat_6
663,459803,Male,No,39,Yes,Doctor,4.0,Low,3.0,Cat_6
664,465972,Female,No,47,Yes,Marketing,9.0,Low,1.0,Cat_6
665,459414,Female,No,39,Yes,,8.0,Low,,Cat_6
666,466173,Male,No,28,No,Entertainment,1.0,Low,,Cat_3
667,464136,Male,Yes,69,Yes,Artist,0.0,Average,3.0,Cat_6
668,459286,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_6
669,463580,Female,Yes,46,Yes,Engineer,1.0,Low,1.0,Cat_6
670,466636,Female,No,23,No,Marketing,3.0,Low,3.0,Cat_6
671,461064,Male,No,45,Yes,Artist,1.0,Low,5.0,Cat_6
672,461597,Female,Yes,38,Yes,Doctor,1.0,Average,4.0,Cat_6
673,458990,Female,Yes,71,No,Lawyer,1.0,High,3.0,Cat_6
674,461351,Female,No,26,No,Doctor,0.0,Low,2.0,Cat_6
675,464420,Female,Yes,60,Yes,Artist,8.0,High,2.0,Cat_6
676,462060,Female,Yes,46,Yes,Artist,1.0,Average,2.0,Cat_6
677,465707,Male,Yes,39,Yes,Entertainment,1.0,Average,4.0,Cat_3
678,463733,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6
679,463960,Male,Yes,26,Yes,Doctor,1.0,Average,2.0,Cat_7
680,462395,Male,Yes,53,Yes,Artist,1.0,High,2.0,Cat_6
681,461015,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,Cat_3
682,464965,Male,Yes,76,No,Executive,,Low,7.0,Cat_4
683,466267,Male,Yes,26,Yes,Entertainment,0.0,Average,3.0,Cat_3
684,464056,Female,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6
685,465898,Female,No,37,Yes,Artist,12.0,Low,2.0,Cat_6
686,465361,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_3
687,461394,Female,No,21,No,Engineer,0.0,Low,5.0,Cat_2
688,466269,Female,No,25,No,Healthcare,0.0,Low,4.0,Cat_2
689,466213,Male,No,23,No,Healthcare,4.0,Low,5.0,Cat_6
690,465550,Female,No,30,Yes,Healthcare,1.0,Low,6.0,Cat_3
691,463451,Female,No,30,No,Doctor,0.0,Low,4.0,Cat_6
692,463877,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_4
693,459499,Female,Yes,81,No,Lawyer,,High,2.0,Cat_6
694,463876,Male,Yes,49,Yes,Entertainment,1.0,Average,5.0,Cat_6
695,465448,Male,No,32,No,Healthcare,0.0,Low,3.0,Cat_2
696,463041,Female,Yes,43,Yes,Artist,,Average,4.0,Cat_2
697,459325,Male,Yes,26,No,Executive,9.0,High,4.0,Cat_6
698,467233,Female,No,67,No,Artist,1.0,Low,2.0,Cat_6
699,465264,Male,Yes,88,No,Executive,0.0,Low,1.0,Cat_6
700,461811,Female,No,40,Yes,Healthcare,8.0,Low,4.0,Cat_2
701,466370,Female,,48,Yes,Artist,0.0,Low,4.0,Cat_2
702,465368,Male,No,18,No,Healthcare,7.0,Low,3.0,Cat_1
703,461245,Male,Yes,39,Yes,,5.0,Average,3.0,Cat_6
704,467693,Male,Yes,61,Yes,Entertainment,7.0,High,5.0,Cat_6
705,467879,Female,Yes,51,Yes,Artist,,High,4.0,Cat_6
706,461499,Female,Yes,25,No,Engineer,0.0,Average,2.0,Cat_4
707,465936,Male,No,35,Yes,Artist,6.0,Low,3.0,Cat_6
708,459748,Male,Yes,46,No,Executive,0.0,High,2.0,Cat_6
709,466376,Female,Yes,53,No,Homemaker,2.0,High,3.0,Cat_6
710,460215,Male,Yes,48,Yes,Entertainment,9.0,Low,1.0,Cat_6
711,462076,Male,Yes,75,Yes,Lawyer,1.0,Low,2.0,Cat_6
712,465756,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_4
713,463573,Male,No,29,No,Doctor,1.0,Low,2.0,Cat_6
714,463455,Male,Yes,46,No,Artist,0.0,Low,2.0,Cat_6
715,460841,Female,No,61,Yes,Marketing,1.0,Low,1.0,Cat_6
716,463959,Female,No,37,No,Artist,1.0,Low,1.0,Cat_6
717,461792,Female,No,23,No,Healthcare,6.0,Low,5.0,Cat_2
718,459118,Male,No,21,No,Healthcare,,Low,8.0,Cat_6
719,462791,Female,No,33,No,Healthcare,7.0,Low,4.0,Cat_5
720,460852,Male,Yes,74,No,Executive,0.0,Low,,
721,463102,Male,No,41,No,Entertainment,0.0,Low,2.0,Cat_6
722,463302,Female,Yes,58,Yes,Engineer,,High,4.0,Cat_6
723,462659,Male,Yes,25,Yes,Entertainment,8.0,Average,2.0,Cat_6
724,463408,Male,No,33,No,Marketing,2.0,Low,3.0,Cat_6
725,462071,Male,Yes,43,No,Doctor,0.0,Low,2.0,Cat_6
726,464806,Male,Yes,25,No,Executive,1.0,Low,2.0,Cat_4
727,463664,Female,No,26,No,Engineer,0.0,Low,1.0,Cat_6
728,467795,Male,No,22,No,Healthcare,1.0,Low,5.0,Cat_6
729,459141,Male,Yes,28,No,Artist,0.0,Average,2.0,Cat_6
730,465900,Female,No,36,Yes,Entertainment,7.0,Low,1.0,Cat_6
731,467265,Female,No,28,No,Healthcare,1.0,Low,3.0,Cat_4
732,464490,Male,Yes,85,Yes,Artist,1.0,High,4.0,Cat_6
733,461920,Male,No,30,Yes,Entertainment,0.0,Low,,Cat_6
734,460411,Male,Yes,43,Yes,Healthcare,7.0,High,2.0,Cat_6
735,466491,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_6
736,459062,Male,,48,Yes,Executive,,High,5.0,Cat_6
737,465248,Female,No,18,No,Healthcare,3.0,Low,3.0,Cat_2
738,463308,Male,Yes,53,Yes,Engineer,1.0,Low,2.0,Cat_3
739,463478,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6
740,465396,Female,Yes,39,No,Engineer,9.0,Average,6.0,Cat_4
